Entity,1990death_share,1991death_share,1992death_share,1993death_share,1994death_share,1995death_share,1996death_share,1997death_share,1998death_share,1999death_share,2000death_share,2001death_share,2002death_share,2003death_share,2004death_share,2005death_share,2006death_share,2007death_share,2008death_share,2009death_share,2010death_share,2011death_share,2012death_share,2013death_share,2014death_share,2015death_share,2016death_share,2017death_share,ISO_A3
Cameroon,1.499476799598736,1.8877825921061369,2.353312356217384,2.8969266725147533,3.581203165367851,4.406475233559014,5.39708877873265,6.55506554621984,7.834147060560655,9.272622104848374,10.722698149645748,12.19231712276728,13.57413502003098,14.784799556644094,15.681328937847267,16.216646428450986,16.659453677546566,16.85050266660918,16.713274622823047,16.507357044866726,15.991252650189244,15.487227407263122,14.973999838280182,14.53973049162243,14.179718383616304,13.676952699275605,12.961989724870184,11.943085560570855,CMR
Canada,0.4139804958434334,0.4811261626512091,0.555843322191096,0.5891821351961087,0.6180386328674659,0.7630140924592231,0.5821914911149406,0.308530655484142,0.2341393645329856,0.1969872812489257,0.2581182761227744,0.2193152135450188,0.2091504535174516,0.2108198523598776,0.2017264260066485,0.2184021524444241,0.2059444696772451,0.1905917591523592,0.1740519519532861,0.1522046496567425,0.1389670639345618,0.1267943279079516,0.1131282691235497,0.0943583123088773,0.1073167706114499,0.104098828261953,0.1016962298837319,0.0980204583636472,CAN
Cape Verde,1.2579191819348623,1.701045052666685,2.2112753121167,2.752766499161652,3.1919228432148894,3.4654488176675406,4.2712357069024085,4.800054550327005,5.304261034770075,5.649934472875342,6.1644896945396574,6.5410888551202,6.82378283205991,7.059691364402192,7.241825742311038,7.2615933134489,7.054943048460081,6.6623152197141415,6.450022993347139,6.236432414765942,6.057822646856585,5.787814720967983,5.468451205286062,5.128607703615643,4.838490533756368,4.637516357284863,4.499203571055952,4.151997443446231,CPV
Caribbean,1.5763630633240453,2.104836999806596,2.766598605922911,3.4175985939103883,4.271938577583765,4.884099944280786,5.455140393543339,5.683337254517715,5.903704587275486,6.262451958534329,6.515747612663771,6.584572733124344,6.558164024655737,6.303953043988845,6.056929689691475,5.819979475635042,5.66233513872454,5.318307223391544,4.923236703101157,4.59790696474439,2.5377414116342845,4.0810801427852486,3.789183934670488,3.3993048136007875,3.1086865928809293,2.9028586071617983,2.641827133894335,2.379525055738767,
Central African Republic,7.864079847473182,9.60664311948727,11.254768495176416,12.687948528755186,13.997276649128382,15.14507820150457,16.108940798604515,16.969022202407356,17.76785446491855,18.44801941812562,18.906611193178676,19.292720614085315,19.55377233642539,19.67199485746732,19.548081024485136,19.270443829777765,18.675341691377405,17.876525187856174,16.957675915960397,15.939310916902642,15.118938979466806,14.584272822557118,14.03842270869605,12.444259393275397,11.242238599922146,10.86565320811966,9.62161007230988,8.359061133650973,CAF
Central Asia,0.0560964407016109,0.0677382767095551,0.0689523906225288,0.0726238443498731,0.0852354984735079,0.1108163842878353,0.1335636132912734,0.1510649596202561,0.1598239085123612,0.1759562206260222,0.1628854483784332,0.1662019389648547,0.1586347169648106,0.1530773696227551,0.1583049631825445,0.1716736185517118,0.1794882830456489,0.1873507058030284,0.1878397173378946,0.2015341993052483,0.2108792221811116,0.208392871213191,0.2118435855364921,0.2041840988508395,0.2263624370686612,0.2225590083370287,0.2100253681901365,0.2062404416120756,
Central Europe,0.0410043452855574,0.0415192551169907,0.0440524208096633,0.0566515629619331,0.0658928373164853,0.068270955701981,0.0741990463518468,0.0818771965352501,0.0836437975915166,0.0754835470840689,0.0754669642536119,0.0719073092784596,0.0625839367005934,0.0534864760372699,0.0522242043036648,0.0490038969112131,0.0454670755028028,0.0441158122009882,0.0438159736935314,0.0383864503176165,0.0406653142754216,0.0442609069448795,0.0435247017976442,0.0395016929771906,0.0432303724838613,0.0412267540442033,0.0428958908868737,0.0392389628657314,
"Central Europe, Eastern Europe, and Central Asia",0.1307286770094529,0.1366972127027134,0.1436004916076436,0.1612479454516526,0.1805544221256967,0.2049374372325475,0.2344066562991771,0.2514333367442173,0.2438265871368186,0.2850720735769665,0.3003186909401796,0.2897301984368673,0.2864778534669986,0.2968212057186379,0.3129375563452837,0.3665025362990778,0.3855683996367873,0.4184206597218373,0.4456196663729607,0.462807643251119,0.4723042959537044,0.5284920632451898,0.5309923281357755,0.503430966669719,0.5591748101793094,0.5744978011767331,0.6458796204871833,0.5689113005223773,
Central Latin America,0.4450270492866104,0.5098833673709782,0.5924522879619524,0.6978794039089298,0.7857382497425527,0.8558246352874835,0.930407018500851,1.0290929501549604,1.0372105937740588,1.0866525206307849,1.1319613614272064,1.1746136380356855,1.1547603653144534,1.1900520371564696,1.2316818476160445,1.228621048683815,1.24852711468881,1.2676685656576394,1.2338441103793858,1.1688313098526748,1.141432861699644,1.1484711572491384,1.1119612875799991,1.0858606684563938,1.0593672200833166,1.050357280988924,1.0122519956830367,0.964197972933862,
Central Sub-Saharan Africa,3.453874174551893,3.937512628092208,4.35506449177721,4.625713512737044,4.942000967700449,5.235904789872578,5.244126734197537,5.388520894929421,5.733662889624144,6.0610704158446005,6.379189527594151,6.661009579236961,6.910911133966151,7.176692730414357,7.45579120512018,7.685679405558552,7.735781457134022,7.735573746652098,7.639199802726853,7.468627841160921,7.32953326283789,7.154886844408244,6.891119984194575,6.506232061659545,6.063962480178196,5.634424808541053,5.112292793045182,4.679561868727667,
Chad,1.2697949791147558,1.7723537877046458,2.359772561732175,3.0114522501060605,3.645026326597379,4.273490998798417,4.76861032009936,5.22603827963554,5.602838621939147,5.929538208009288,6.1157450927182575,6.324040307683974,6.45431022061676,6.579070198181899,6.646229556253007,6.745189660155558,6.570287337830395,6.498467302922882,6.073762917333399,5.578196888021186,5.063772467045959,4.749609156454286,4.571571377982613,4.366316794375,4.027952647690936,3.474257038329984,3.3269554054688397,3.3666855479832085,TCD
Chile,0.1312579036914501,0.1343061376573513,0.1946368082537135,0.2601132192589522,0.3605576987696308,0.4030411078177229,0.4809960442599118,0.5642774052600619,0.5447660768024638,0.6497568373994912,0.6532019180544352,0.7035459870945306,0.5817210053370944,0.5388327143575627,0.4981343065163228,0.4846963260131514,0.5102937349201744,0.4702806573505165,0.4686931141786841,0.4934018883376066,0.472863944611273,0.5238424239725864,0.4901211350379004,0.5390345597120613,0.5232768053487875,0.5239664546162629,0.4775283595139311,0.4501195327000112,CHL
China,0.0409750908977862,0.0514656775413805,0.0607305177766865,0.0708279383479248,0.0784603247992533,0.0910400591104976,0.0972973275466557,0.1056448633742982,0.117531315440922,0.1275836362313236,0.1370486658778282,0.1523604954100623,0.1653829199503373,0.175459230989337,0.18376954433515,0.2070744359145148,0.2217606449067935,0.2234806595600986,0.2284786088200638,0.2332017955462475,0.2216293235967685,0.2144426068346665,0.1990438995865832,0.2099511437159958,0.2461814282923353,0.2866773536782059,0.3171217622525771,0.3330214804894968,CHN
Colombia,0.2540931730137536,0.2890678457117155,0.2941178453373042,0.364709070736413,0.493471281627872,0.5456845422670434,0.5669195227243147,0.978462042698722,0.9801481088334768,1.065589412046059,1.1322704221963904,1.2554085570655675,1.1278055974535766,1.295480191375344,1.3451470336216331,1.3677939006490196,1.3335042604353304,1.3936935727516684,1.365404493904209,1.2976060916376118,1.347007754156464,1.3418945232118376,1.2789158301271006,1.3116402265388714,1.2901292835466565,1.2273333529357482,1.1723732611596935,1.1278623275255777,COL
Comoros,0.0008434420140497,0.0011836182181457,0.0015683113963538,0.0019354825554409,0.0022751342984326,0.0026298309235906,0.002878417302839,0.0033893775985438,0.0038718827773538,0.0047405730781477,0.0057534376486712,0.0073957968262101,0.009336067392631,0.0121518869958881,0.0154686141096313,0.0186814706043584,0.0208214057383093,0.0222142630978306,0.0237064374565425,0.0248732394293423,0.0273161830557705,0.0268402895190919,0.0260172806679238,0.0264993508693629,0.0277198590692163,0.0292674482813319,0.0320734239388494,0.0368110048359714,COM
Congo,10.69309270704457,12.479844146032937,13.906165537547649,14.652959240273775,15.31368283802884,15.572070167725627,15.685003668101372,12.366422710775057,14.219848919821892,15.137910998821576,15.34110542250684,15.715564107012614,15.824158400341256,15.901613728414356,16.081668303224706,16.15325071158157,16.261703812942322,16.17014140716914,15.776353044998457,15.266869617846748,14.983198466044826,14.695186146611675,14.497191270701444,14.607830713208102,14.80124417017677,14.477320005583778,14.23880043098166,14.718396338239264,COG
Costa Rica,0.5045789448670818,0.7819779525601056,0.7862282275412946,0.9423425024731472,1.0326297066007688,1.2262371275852006,1.2634937551736931,1.3909108365525464,1.01464212848924,1.013199083245068,1.023938906832989,1.0994489703120889,0.9660878964778244,1.046066494025835,0.9177485953934732,0.948577073334084,1.0261541237404632,0.8645247837105737,0.9235926724626776,0.808485318046785,0.8456515908220075,0.8143494100798772,0.9539795584220612,0.8768224641954234,0.9352403185356746,0.7644387789736697,0.6889037024352204,0.6509519671359094,CRI
Cote d'Ivoire,10.625853239764004,12.89152019362372,14.9425401098982,16.61093405061255,17.859874837482888,18.67378972119093,19.34872647003504,19.692468801633183,19.714034585239155,19.54061136351167,19.263199495770177,18.932664249574657,18.518821771121196,18.28065227663985,18.12901522995949,17.85762453846069,17.491055677397405,17.003357053063834,16.18079880612381,15.615648363037211,15.960711109487631,14.62104431204244,13.478523455346933,12.628463100568002,12.145306322758636,11.594864768524715,10.853706800762724,10.15553161822228,CIV
Croatia,0.0144942442837542,0.022221531581834,0.0198346571942256,0.0182227424358557,0.0345007538991422,0.0315582176412742,0.0336821240043368,0.036566555289049,0.0261010357695042,0.0166325373184066,0.0302446415839517,0.0175182652257357,0.0221974853735601,0.0179672975315946,0.0142644645640858,0.0101357745159002,0.0206472078917109,0.0085079883803999,0.0149034587697696,0.0323659150363609,0.0245837202202417,0.0191567491699984,0.025742314718779,0.0176104128843459,0.0183099332552642,0.0236331005354314,0.0185428976172279,0.0175878994743064,HRV
Cuba,0.0919252790524694,0.0920688451930572,0.1082293432466263,0.1574877599558819,0.1515409289182104,0.1659745299631922,0.1664433593508745,0.1410209851829459,0.1333215620639538,0.1666162387796647,0.1743020777634948,0.1653405900655087,0.1328096000711262,0.112200843295789,0.1503070194035954,0.159452253371984,0.1609590837158301,0.2059113075442157,0.2190507857240169,0.2306936117086282,0.2549274001576092,0.2990928348571176,0.3601410230446372,0.4015622519609989,0.4186122254791348,0.4694678823375557,0.3791172649159827,0.3568479534510105,CUB
Cyprus,0.0121434256817762,0.014474924854558,0.0171617906040582,0.0202215229478439,0.0234013958511261,0.0268624264584684,0.028051071854391,0.0266881390097109,0.027437702289574,0.0282837054932381,0.0280547773075134,0.0299053349661845,0.0292563714954012,0.0284081198769928,0.0274688567409503,0.0281918801509309,0.0300194324198159,0.0313597654145793,0.0331672969636968,0.0353124607258685,0.0363485182024128,0.0382982192656217,0.0399648742856203,0.0403003325106502,0.0392652525852149,0.0375682293411198,0.0300968518752108,0.0240327144485704,CYP
Czechia,0.004789383474642,0.0038391797597896,0.0070147974662793,0.0064584041603124,0.0119119726592787,0.007103283578377,0.0068677845273792,0.006608414165594,0.0071756489168189,0.0106789941611297,0.0039768110120335,0.0094536635210321,0.0049109114762,0.0044415390459151,0.0060664698695383,0.0106751676388467,0.0086844709912261,0.0123969614663603,0.0127216465564621,0.0219579697324697,0.0175943151868201,0.0201049768943801,0.0201030332334505,0.0194362911574698,0.0286309598323683,0.0189423164127747,0.0254623484174452,0.0214962157000051,CZE
Democratic Republic of Congo,3.885296006131324,4.305478138342563,4.666950747883437,4.912688997561112,5.092411870481849,5.279347741508218,5.068510208014918,5.178551182420784,5.511375399071645,5.681133892847947,5.891623249906474,6.059872329926371,6.170690794014993,6.350936228624099,6.570963889576796,6.720039254557227,6.708834387693166,6.600995547992458,6.446286800151192,6.2082683352628925,5.9765608117787945,5.672390236227422,5.242999199714042,4.753707613617267,4.23240761060089,3.7155367504464567,3.110099038908931,2.557074042082204,COD
Denmark,0.1424041364362631,0.1644580122615269,0.1886999693769157,0.223532299450056,0.3935213278397366,0.4313768556280974,0.2909868067105794,0.1238428844966707,0.0835808558776796,0.0870710345894999,0.0623380127474185,0.0706803050424776,0.0763707431636769,0.0899265239320912,0.0875637838212127,0.0739765070136704,0.0583733840539659,0.0666738698415461,0.0552432933575938,0.0724787644293539,0.0786745603879648,0.0583157678458136,0.0668850854616113,0.0688590584760178,0.0451864772310335,0.0569669860782044,0.0520988061662455,0.0496922990403794,DNK
Djibouti,0.0102889109658603,0.0495715693417945,0.1055399797501474,0.2197545428016109,0.4086012210919566,0.7694604154645868,1.2842164200021748,2.008229759647269,3.109657878917614,4.481112796670486,6.160709513174529,8.069841330426978,10.005464549877685,11.91949237797059,13.383947045091634,14.802351879702863,15.257124922155294,16.041717836868457,16.2033455994281,16.33617733799802,16.214351763487393,16.034417655274787,15.490786149164029,14.928814952325858,14.347984052493794,13.38315472347144,12.587862404236017,11.76622361139746,DJI
Dominica,1.0302248593652652,0.7364382746290363,0.9168304959730524,1.122170936242611,1.2201491015355757,1.223583615698186,1.340615272916222,1.075792755327523,1.0399206193155768,1.2331947478303864,1.6225879936486676,1.526675133433125,1.3993512713914438,1.3707213161993164,1.3029646910294714,1.0484137611013216,1.028681255549463,0.9313125315738736,0.8787895112247994,0.8382416652436664,0.8527401292459271,0.8010587456196677,0.7847851206264232,0.7356192792344771,0.9113494038161326,0.9356841277158946,0.7685608552854134,0.7313107902052283,DMA
Dominican Republic,0.1985169016373046,0.4228801506823249,0.7712232063125755,1.269311111610037,1.9258205876259984,2.6893841662978573,3.491914229025789,4.3342197154072215,5.105739380051377,5.937535544741958,6.70611650412699,7.274681876377984,7.752850914165532,7.992345525349552,7.925295976306887,8.016236013857284,7.881539853632528,7.612196684105038,7.270615206548501,6.876760935685346,6.38226068948071,5.820102901522175,5.338763926548635,4.88453083958942,4.504740771638216,4.122680883576515,3.913025010632277,3.826773965336426,DOM
East Asia,0.0405573248482635,0.0508808212928944,0.0602434253019897,0.0702812675611959,0.0779757380758588,0.0897927242623496,0.0962655374276524,0.1043756332801601,0.1162052147807242,0.1256786122067592,0.1350702876357999,0.1500459271762796,0.1630547110803852,0.1744340840754958,0.1827171115428416,0.2058545861401735,0.2199349829209442,0.2214440356893425,0.2269714926730493,0.2317937182881359,0.2201558824851167,0.2136647876698529,0.1982523934131286,0.2087533537004588,0.2444487839068401,0.2845585869568052,0.3149669230458722,0.3304015269339856,
Eastern Europe,0.1922998896690597,0.1987269214995,0.2066105050942929,0.2215769447016087,0.2416503644721952,0.2763488255497528,0.3199712824157092,0.3454675470402434,0.3306573871635319,0.3912714569006627,0.4121697992676585,0.3955353921010177,0.3939077332236871,0.4146258487192847,0.4401956647441118,0.5199975469865976,0.5598678597790394,0.6164380687729573,0.6601202148917401,0.6986769904005182,0.7068042843707961,0.8152047775215708,0.8258559647813521,0.7855655403520345,0.8733343823960851,0.8978186451189373,1.025775200085908,0.905122756096473,
Eastern Sub-Saharan Africa,6.398323089361998,7.894333304554814,9.397464122585184,10.918994909042386,10.61856745229175,13.735076451857015,15.095950373683262,16.209048700330367,17.320477985293607,18.04747814960521,19.020627273304243,20.215800401206995,20.908607713532867,21.42734032204413,21.78637530077544,21.94331944756826,21.85335440886756,21.27526515762994,20.31762481867389,19.40029301095269,18.19332338843743,16.96096304068706,15.672188435227527,14.213500186668826,12.607730477556265,11.347785395031815,10.346089478457284,9.552103527032564,
Ecuador,0.1434090695273765,0.1863306558238033,0.2061909598796504,0.2671573316808311,0.3243770624645266,0.2211110248443858,0.2540351525844913,0.4636729211027137,0.4671717572050866,0.5633749073364936,0.5919783000783434,0.7963573342240586,0.8472132956575689,0.9050067828256366,1.0023804557842402,1.1377520448559628,1.2625025781689356,1.1712807095156346,1.1866954444091489,1.2125451417740822,1.2130987718903858,1.1077657544796984,1.1650295123446663,1.2624370548357788,1.34763604462785,1.2707152885622024,1.2693585913185637,1.252853324609013,ECU
Egypt,0.0126701048958435,0.0150594165977693,0.0174861180232587,0.0193252190351788,0.0211060341366656,0.0232066388822079,0.0249179672828366,0.0260626598086542,0.0272815964424519,0.0280852846635062,0.0292247378385724,0.0286092454967326,0.0283867699056386,0.0282781253406014,0.0285802050118669,0.0289569722013785,0.0265444153033405,0.024059679077285,0.02330288194018,0.0227655960530651,0.0229088493936645,0.0243227824059494,0.0243039461636307,0.0239717641967623,0.0216479794454028,0.0181849361289358,0.0158563187633279,0.0129971741724425,EGY
El Salvador,0.2517802593044511,0.3074675795151711,0.3672450471342477,0.4395024846624676,0.5125991294169804,0.6421857192854654,0.7732395137696098,0.9442878663119564,1.1155978258018855,1.3493224942250273,1.601130225835063,1.7902406611711312,2.0276341599720302,2.1008444706605105,1.989270177325522,1.7864720160999426,1.8426770233405827,1.9517925774372773,2.051229103936584,1.9411370670142605,1.7758177567014852,1.6748258537347385,1.637800003250541,1.6602912188732215,1.6551708591782577,1.7065879772180732,1.8492749122916168,1.7609168105624926,SLV
England,0.0746567159086253,0.0916811233849872,0.1019905705323666,0.1154546060062974,0.1359247255558895,0.1349858810218617,0.0936534117988127,0.0686453444039963,0.0420644131045096,0.0446245828323741,0.0455806602118837,0.0492172808494738,0.0501885232499185,0.0583025691232633,0.0523886992181737,0.0564188086875389,0.0601641600575497,0.0620375435506474,0.0619897897239854,0.0614624556552542,0.0601531416932729,0.0502942494128767,0.0480738040469415,0.0491040984399121,0.0386821376392345,0.0479356046808975,0.0465305637363435,0.0432711134374307,
Equatorial Guinea,0.4747500985159716,0.6786978235507103,0.9399646158319288,1.2257174710004062,1.593162992180672,2.0353528851581517,2.5859378449040142,3.4750131527485597,4.411266099353773,5.49774119201067,6.86688129824706,8.566632188569995,10.408542053017957,12.103090515492406,13.941991553394686,15.442139532904571,17.40201518883743,19.00672713575833,20.37553312686772,22.077004568908883,23.407090293129915,24.870313903825828,25.86990987353548,25.47705370957233,25.18313931343797,25.438726627076345,25.323553817905925,24.37547992475225,GNQ
Eritrea,0.2523279845572063,0.4865615891686662,0.8766585476111727,1.3360979632416023,1.9136393596422705,2.627928054630648,3.4406691834102285,4.3666837818619415,5.273856031409435,3.914110175398079,6.587448214900061,7.606316004167543,8.226522000422262,8.745459654055468,8.835880028492333,8.670292081134637,8.426643447732344,7.98024050461332,7.404264921577311,6.867503146777596,6.24148501421906,5.676042805500713,5.169739355732346,4.7206790143904005,4.311818596152738,4.001756637424532,3.8276254547664,3.65104848667859,ERI
Estonia,0.0031094877833854,0.0029954711657659,0.0029764601985323,0.0027571599190718,0.0053939777177071,0.006126352509551,0.0195914085745676,0.0172140161538462,0.0175663184523371,0.0088414648830013,0.0230578051690941,0.0237966747681874,0.020373477757594,0.0427064475119937,0.1095537243048322,0.1822974114933302,0.2581238855644956,0.2104429854115429,0.2435011651284633,0.2992996301582601,0.2736452312263585,0.3562926673157464,0.3065955637039456,0.3241496230040392,0.2953682258953087,0.2845651305865291,0.2599607381017827,0.2436762540304141,EST
Eswatini,0.3575560171689766,1.008913725794664,2.610697662054708,5.916209584648912,11.076707746220098,17.469202346762334,24.11624108805476,30.4773869488434,35.55470149086355,39.74467837247083,42.59488723115627,44.62850124432744,46.60112336547746,48.00419224357129,48.97134159364233,49.64778649602928,49.95050816698135,49.937593946612594,49.66058753595695,49.49889115498272,48.3693391078201,46.28845830806753,44.72620319751972,42.70515672939721,38.7216004325223,33.203475018087126,28.999072722049902,24.81197513100697,SWZ
Ethiopia,2.074206721059163,3.009254693370844,4.037940754994583,5.218239193669625,6.466427200969649,7.735449774017991,9.006189617714625,10.13859085408919,11.008548961407456,11.279340153698024,11.678490010555969,12.790324526504278,13.013366060471515,12.959407688117912,12.795814252471176,12.496889215728128,11.930668728450232,11.113884915069912,10.048061823505552,8.984657559210028,7.838114175563407,6.792036048002867,5.974167222271997,5.322485677311462,4.648247522240358,4.130023506306077,3.675338536929092,3.2006450126279558,ETH
Fiji,0.0592945802315355,0.0773854499440196,0.0961914522465789,0.1123481872579608,0.1285699568577514,0.1435769144114365,0.1573049558094889,0.1661925528637926,0.1840472283203245,0.1933383171969363,0.2013974610254956,0.2231553794907347,0.229196094037012,0.2446636369215048,0.2532544070740723,0.239053738347603,0.2232306692792716,0.2107669891320648,0.2019326411781259,0.1967299880304417,0.1855115209347705,0.1955791259778907,0.1763524450517748,0.1499873341862499,0.1396476876659662,0.1433164282367166,0.1565593477101569,0.1437657891254173,FJI
Finland,0.0320337439159053,0.0409166987951248,0.0481605804950956,0.0451493906705122,0.0434440235609695,0.0490874685753644,0.0653115773661216,0.0246387972680563,0.0240689983586505,0.0287157503491419,0.0250563396341512,0.0117601927821202,0.0204928185248729,0.030056452480817,0.0241468173447612,0.0208844605712754,0.0299695657816096,0.0356552641686899,0.0190256543737127,0.0123338743074146,0.0245232824720636,0.018589389776222,0.0199307811821984,0.0121111841837313,0.0119493628001495,0.0121224498875829,0.0122310979055998,0.0117783868562957,FIN
France,0.5828335230399061,0.7565409161367662,0.8767568594152897,0.9513035502958516,1.0412493034757022,0.9994262538479368,0.7547250375430539,0.3246497466489232,0.2542276622286932,0.2429489982539349,0.2457786932802339,0.2347735198854346,0.2313369748478578,0.2172634275288208,0.2214040217955364,0.1921551743192065,0.1894499111857542,0.1638255231931951,0.1465441802217636,0.1219343657948755,0.1092184342519982,0.0912172099986011,0.0916419108652031,0.0975104936934721,0.078479810145337,0.088601761940409,0.0878222544561957,0.0848485687175867,FRA
Gabon,2.6708813710870074,3.307175679916906,4.058102177298087,4.8882854368484185,5.8963606758853,7.167800609276179,8.530581034892107,10.395549068711144,12.330953705816489,14.319104621730922,16.352152588023074,18.113261527981063,19.930798656961933,21.16870309567574,21.94547656798776,22.351770380186476,21.910201678565013,21.48247817490046,20.521129683523935,19.628245570609167,18.395063667705163,16.99546640263661,15.574073666971476,13.429614473480436,11.550559249024198,9.796235896703037,7.601700263839664,5.782682290600523,GAB
Gambia,0.2017813002740556,0.3039763673332082,0.4396977222540925,0.6340060242005109,0.8694701649788296,1.1282161470925354,1.4920406043930907,1.9007945547617509,2.4247251234199623,2.987923802291156,3.633770290452471,4.344132563992786,5.0629071757395385,5.805232086336906,6.551709274525441,7.1630191210230665,7.776852273142966,8.25585075677388,8.650679083854891,8.878624445581702,8.497075673448682,8.128095787108446,7.608874042057363,7.605444975344778,7.606003483793443,7.411120509711393,7.040181064028818,6.4746411339943775,GMB
Georgia,0.0036551251768627,0.0035819300685273,0.0034810945250353,0.0037206211689168,0.0034669077098033,0.0036574186212646,0.003766177355124,0.0037815678981013,0.0087872482330687,0.0090023824276452,0.0125273716979398,0.0154052404092956,0.0105445992904866,0.0105707933419764,0.013748501972644,0.0068311503207373,0.0127237936225941,0.0143378837647172,0.0178936564586979,0.0203631911577524,0.0294549706858715,0.0453272444965187,0.1103502688623608,0.0767591381099419,0.1266566455806016,0.110252422085621,0.0756902727300628,0.0680240513040008,GEO
Germany,0.1817623174339354,0.2159116260416667,0.2390075469819572,0.2747235122409845,0.2854026391738419,0.2603631987195269,0.2105678931399468,0.1232222083256757,0.0946007281071712,0.0919012448502568,0.0884080764977889,0.0837471064393409,0.0812914694316134,0.0779736167840943,0.0783226373268961,0.0774256090949216,0.077622611341758,0.0727213625627042,0.0708665133136231,0.0675393020177429,0.0670795196668512,0.0675338774072362,0.0615283445415796,0.0586114642742144,0.0564757304518762,0.0555008985262612,0.0505397785681422,0.0491264248572719,DEU
Ghana,3.2781752653021523,4.19517170040239,5.165155551990817,6.152358901260986,6.95950649412094,7.844110002865806,8.540113215274628,8.997251570103664,9.561593748399568,9.925542812378122,10.239454818941711,10.467429794828524,10.729676468838257,10.991154719581758,11.21682298006584,11.363949548750137,11.449020545549866,11.355073968405495,11.143911125558704,10.807417655255607,10.27636401139347,9.56202740754025,8.859860558449522,8.466219679028333,8.103121926630976,7.666064012060001,7.250389506605499,6.888734601725462,GHA
Greece,0.0440330237584173,0.0453683978330506,0.0688820772369983,0.0734199985627239,0.0795253078570282,0.070282396469625,0.0635192540624451,0.0411637382750643,0.0443899803543848,0.0341513041939403,0.0293785792292701,0.0181253847577769,0.0285277805345484,0.0202708464375016,0.0157209565839272,0.0135800411300519,0.0100346250277808,0.0214768045762952,0.0115087344352171,0.0201522333126156,0.0219960173281442,0.0217804875650936,0.0355559656608937,0.041157045015876,0.0483051555480384,0.0443171582883326,0.0280294832937267,0.0246049836973103,GRC
Greenland,0.5272447062096708,0.6271645020451417,0.7318674898580078,0.8341817262781083,0.9328345736116824,1.0193477693119193,0.9252115520370542,0.804050696804144,0.8055417537512424,0.7395603992182759,0.6733695196679629,0.6423544729106412,0.6278905696862537,0.6400738847803649,0.6399935769033472,0.639140165783751,0.648092683052566,0.6530248073803636,0.6549395747009211,0.6621970436588356,0.6698849501996977,0.6605733729402424,0.6085366984168682,0.5580924409974234,0.5221397917378842,0.4900031901706733,0.4256170901226048,0.3683010822763347,GRL
Grenada,0.8514789058462818,0.586889805593209,0.7270007472060511,0.8879299819657803,1.0236429026185772,1.0858386387928074,1.2563940867607604,1.2606294358495411,1.3093014056030945,1.3755920708170828,1.4129746782345831,1.5389686687203112,1.406808476257013,1.3420244386695166,1.2468689268008497,1.0495509873529218,0.9502738787539928,0.8513112051502489,0.779767043020384,0.7176145100355387,0.7303502170353754,0.6630611830271262,0.6543457362310853,0.6185184504243743,0.7360337650844399,0.7357593592184731,0.5719169879778351,0.5389561946746448,GRD
Guam,0.2476294655444277,0.3281773845101869,0.407072098525394,0.4770821566524081,0.5300555002726157,0.572078740296491,0.5935230760587467,0.5999525335001551,0.5970898851405684,0.5864358669127314,0.5729781895641209,0.5526284105786157,0.5291837327145674,0.5088107727847208,0.4846535517317092,0.4647187635204301,0.4437384435326397,0.4204597274612734,0.4030072377954779,0.3898313778730283,0.382709142966345,0.3705761428682791,0.3561827266481193,0.35202543490259,0.3501190038877314,0.3458238009704641,0.3451950117188875,0.343113761053785,GUM
Guatemala,0.3877846103396506,0.4103709955413409,0.420723655155817,0.4628227483147201,0.47934973609975,0.5638392923294637,0.5916509720762694,0.6751731762144612,0.6937395756061963,0.8370260129640033,0.6485098930464998,0.709398996548131,0.913589766034816,0.9703263784523976,1.0640152109701289,1.3000905289997862,1.3501807997196793,1.2976136897383108,1.2878362548280524,1.1563711435183652,1.037175529651901,1.0224045789650031,0.8734428162729214,0.818872900162073,0.8586566830308793,0.7448560977612215,0.7940952534962994,0.7875151108799133,GTM
Guinea,0.3780711606556123,0.5147586727887685,0.665189572294354,0.8390782721694481,1.0258216046487567,1.249020454255092,1.4801289165163398,1.7248171994025852,2.008632893214082,2.272143969568324,2.530038453544045,2.8347176879010463,3.1785557087506016,3.5313031280129032,3.8627418791719,4.166884604339389,4.366926257080265,4.4921949058097335,4.618967029715734,4.550826089276037,4.32018877967228,4.115661732615621,3.9160384114609705,3.553824084672675,3.274053882422951,3.247534427787274,3.01701347045945,2.759010786980568,GIN
Guinea-Bissau,0.6153913029670337,0.7930285725074315,0.9699969978015822,1.1889162290295832,1.415946229195466,1.734292755286229,2.067996225879683,2.3596887477178257,2.7934693545959144,3.3482801817192778,4.107166224673447,4.848758040760196,5.67493593338498,6.58895175841478,7.55490755777891,8.426708982692602,9.585663006283296,10.513947591984046,11.12920565621184,11.736294144668587,12.124586449594664,12.283591344055129,12.06114603475116,11.857912817193556,11.304419687176347,10.805698485844118,10.14682918454156,9.296002534418594,GNB
Guyana,1.693299093885527,1.1353478106121675,1.4637878447685069,2.6325708508604544,3.295738310333691,3.624961202457161,4.994478247292993,3.8299520236915767,4.137094722879489,5.053568551667431,5.892299743787241,7.9006298892479805,8.120064323764277,7.3467755466934195,6.784948819430831,6.070509011889015,5.611219052508075,5.369117722316343,4.701060174902486,4.421385572192457,4.044334859343502,4.137208694056994,4.204582185520012,3.7403993131026874,3.7699743956574023,3.7007808582675743,3.609067528926535,3.530676203748886,GUY
