Entity,1990_death_rate,1991_death_rate,1992_death_rate,1993_death_rate,1994_death_rate,1995_death_rate,1996_death_rate,1997_death_rate,1998_death_rate,1999_death_rate,2000_death_rate,2001_death_rate,2002_death_rate,2003_death_rate,2004_death_rate,2005_death_rate,2006_death_rate,2007_death_rate,2008_death_rate,2009_death_rate,2010_death_rate,2011_death_rate,2012_death_rate,2013_death_rate,2014_death_rate,2015_death_rate,2016_death_rate,2017_death_rate,ISO_A3
Benin,0.9924644113950316,1.8507006903353225,3.3570072079213222,6.019376407806303,10.12404181278646,15.809975258331656,22.929372052735708,31.040585145521906,39.57452783423784,47.84873766987159,55.2422639307978,61.28733557779853,65.71288479106572,68.40477173617984,69.59339874057825,69.5842117359595,68.62330532390898,67.05323257244021,56.49234519540354,43.41637210137989,34.47233428515808,28.61950774113573,25.108462163574558,25.1345424139615,25.092277394477968,23.188353095546137,20.28520290877097,17.849563662958317,BEN
Bermuda,21.3448764098736,14.607545581868,16.990405557980758,21.765433718612726,20.98940041499932,14.767249897028416,23.01767079905557,15.469461840427758,14.198690069720309,15.295950694906033,19.80875957186375,16.35533931755667,16.267445845604833,15.090196728871156,13.493007570505403,10.539245949178644,11.103177819844364,9.827790830049722,9.55046711534773,8.640917275747379,8.48086139525219,8.316303469108234,8.017991675237086,7.750975375345834,9.64931252678965,9.862387299659195,8.357849711106834,8.030402296945546,BMU
Bhutan,1.1081626818770811,1.298776757782565,1.7880523391979612,2.070545727000915,2.4000024797505017,2.621637055348657,2.8071991566319285,2.9914554185018702,3.125238915761813,3.292697867815105,3.4718340268268784,3.6697072722108266,3.885244494678559,4.120094600644144,4.359532588855563,4.595030965108623,4.863033713320015,5.066371064515107,5.458658051762245,5.833956372292516,6.156136530876455,6.430025914973385,6.790095575577132,7.160764932838015,7.477594604294766,7.768538022197445,8.02271951873491,8.279544690245453,BTN
Bolivia,4.9514911979105465,5.982073860755855,6.917871705859552,7.720174923317802,8.37699025648865,8.889118806721667,9.28262335537069,9.59557927770147,9.843802137271547,10.040998633999564,10.181081717056394,10.236216810290983,10.18829530329264,10.1158549974392,10.038076983295497,9.916576032506262,9.76100161899817,9.685232482711598,9.790328792885928,9.736829878833907,9.784225227408154,10.37458452431347,10.82419395183523,11.068054402219378,11.06547829431086,10.852289755081706,10.571210784533784,10.182651461812668,BOL
Bosnia and Herzegovina,0.0766667995077392,0.0811313293809449,0.0825003056539128,0.0844502473121825,0.0881288103074026,0.0844456922465045,0.0895072498520154,0.0852268914756341,0.0786993744798137,0.0706995134398981,0.0694363530454498,0.0679853228909524,0.0660913771385676,0.0643434879426561,0.0615117717167545,0.0570838378733644,0.0575138935958575,0.0544931287023909,0.0521539244938858,0.0510828804982269,0.0485102679941019,0.0452928868911482,0.0430096240922779,0.0419240539780336,0.0412393311669055,0.0416606728181517,0.0392736559833128,0.0370452667827936,BIH
Botswana,168.88827460112375,213.56106656339264,262.58342899705445,317.2127300689672,378.65280063833177,448.5350383145523,525.7980984450193,609.7168672904246,699.1158172443921,791.2501144376239,881.3971449756461,961.8365275938957,1022.9968850538456,1058.9779017824164,1045.1428375638804,979.1587555591468,893.6626591224551,811.9254331504006,730.7714199242321,651.8313852603592,558.088726104254,485.8403185902765,417.34139433606606,355.8015896602992,303.95861377906255,262.4400242074226,221.78339720112967,187.5718178662548,BWA
Brazil,5.59035511279582,6.898636260000796,8.0270442845659,9.4871013036919,10.545159785986511,11.457634474327508,11.41918423737514,9.681785342337887,8.84167330213691,8.582249011678911,8.392484128245249,8.31029258081809,8.09105236154825,8.172839554948625,7.824185103141107,7.682499887174925,7.448850584140911,7.3670799314517055,7.465499122053124,7.323196337500357,7.303672611939413,7.130242279236284,6.958793859849843,7.002738697410196,6.8549716806003085,6.737975447995281,6.569145993833895,6.532758235475519,BRA
Brunei,0.4117730467556898,0.4745338048326449,0.5429333288942216,0.5968483819594516,0.6590545108159143,0.7223670544076725,0.7449723790276014,0.7255222667441781,0.7095488721272702,0.7018964856910925,0.723110597518255,0.7838813161033756,0.8485468377283629,0.9283836051858332,1.0005319878852077,1.0721448088208878,1.1461527205878654,1.2180764438505955,1.2822890899705268,1.3521117612256237,1.3114227578932598,1.2280489596494164,1.2229052214139453,1.242171047225162,1.2475093732864375,1.285636433693052,1.156573613743639,1.037396173097222,BRN
Bulgaria,0.3464852672515213,0.3093023378822201,0.3472728961987439,0.4451903301846392,0.6263605784579346,0.4008194289791703,0.6665573477672805,0.940964615867953,1.11061222283392,0.8585606115135728,0.7201778330454538,0.7353286006166481,0.7564481867917658,0.7697013234515341,0.7643436862745755,1.0575383261686693,1.135007317388369,1.0859400679100075,1.0360739880225858,0.7913927191592792,0.8261107025900225,0.7808299409070896,0.8691474809753897,0.7106384444634533,0.6612190293314576,0.7050780849749162,0.6953040489058272,0.679198949907375,BGR
Burkina Faso,103.07123548644194,128.42376089738113,151.52868795948766,170.47285339296658,183.9518926526009,191.67024546871707,193.6064430988393,190.2509830718123,183.0303358469823,173.311312829508,162.5572517391494,151.54664241583907,140.69058965821114,129.9133482284879,118.3812497470271,106.249905951689,93.77141609311258,82.16069051303866,71.50762220523488,60.09653724852077,49.29604405379645,39.6410208307482,33.55142960528248,29.015658674438757,24.338298901162712,20.375174046531026,16.92967119917438,15.225541608386392,BFA
Burundi,35.93192003301541,53.50329646191074,76.8044811176962,100.26726225544373,131.46196368063195,164.48002529229024,196.635507684596,225.2183991207783,252.2795771399424,274.5046445635359,290.22350751252225,299.0345478802065,299.2545738159018,293.2381379696988,279.8449105966693,259.56277587654466,237.02071867297047,212.7883273085461,186.669079039568,162.9462282648478,136.85729408354518,110.16252629738452,91.6584770698076,75.89825151132025,62.46741915565354,49.38346999695072,37.35895782844285,29.087078176080613,BDI
Cambodia,0.0789065120394038,0.2316654452407562,1.1441463175269289,3.414428101262206,7.713465333986578,14.3859462668904,23.22648673816256,33.24893649780834,43.60323504793492,52.94107883609822,60.712097638798106,66.20815340264645,69.09726215612676,69.20369650302742,65.9643464794539,59.29656421825247,50.41123867305846,41.27098092406458,33.74935210616557,28.680838616550613,23.211207233697134,19.03173697451936,16.29426107576849,14.279439356724671,12.245535481814551,11.154649536571394,10.102320879305084,9.018715659766446,KHM
Cameroon,21.463377038372293,27.221342860033307,33.96447173315325,41.99641942379038,51.69455296289304,63.481422047396215,77.58574233611102,94.08787778550769,112.94397536060951,133.70770159057932,155.66838096488135,177.6464247697269,198.2051283561578,216.244510643413,228.35336698212907,232.5260553599132,233.6459970998561,230.3828602584963,220.86661573870063,210.45293733201555,196.7182827622147,183.56196595338284,168.82014740954756,157.78203354011953,149.22841793755308,138.34642756530386,122.5199259617962,104.23240658439109,CMR
Canada,2.515896571079684,2.884235582672554,3.33315852764867,3.5562452729183898,3.712051985710507,4.630812223593693,3.522399627217729,1.8697509595846964,1.4187508485360187,1.1798838059759,1.5200033007880065,1.2825479916344336,1.2212151322936948,1.2320532170310627,1.1688596227106012,1.2824415176858024,1.202897434619372,1.1054832684961515,0.997043297879376,0.8710210865598034,0.7869897859560703,0.7168908373027533,0.6608386279987885,0.5427541370531859,0.6465277768033427,0.6469171746382985,0.6395309437637576,0.6287587874581191,CAN
Cape Verde,10.958777355118984,14.695091119038254,18.837863386455684,23.244092375957045,26.5493717925958,31.101389789809144,35.19084063350682,38.91445138291808,42.07786517932772,44.79427299699418,47.16567623173973,49.069061246966605,50.29527855122139,50.81430754493528,50.94099504406994,49.89598586156912,47.32510324179172,44.22423771093385,41.02107420340802,39.03970288915085,37.27736574181797,35.08289334783367,32.95054738157573,30.432640393917204,28.126163927689124,26.67102982222229,25.49271831817444,23.061086936656263,CPV
Caribbean,12.48536074246288,16.511865846628286,21.7340579161617,27.22686476112084,33.8422649940196,38.58103309222341,42.62936738190471,43.45985889540388,44.90488396732182,46.9234128371246,47.71130294529028,47.8261575134498,46.33407481746624,44.6510360963459,43.780079340352586,41.73532665373356,39.8925536293837,37.48503208479219,34.9569451478426,32.64023373371051,31.192830116025625,28.879632955163917,26.848289965232095,24.349375911778598,22.51391442476468,21.27304907501622,19.5955951879001,17.686408103494994,
Central African Republic,154.85773532325743,192.81298417575928,229.67218749310493,264.38298101621814,296.50368206206537,326.1132220411793,352.4774096675015,375.4362992669388,395.5395023517403,412.5717057136551,426.7720759282092,436.8869844146893,441.7660335194926,442.1193994652936,437.6401672472956,427.4328541238609,410.484262820355,387.1865316789423,355.6899141060578,324.54045636956204,297.98121691307506,276.5165970993811,256.85839996485845,239.51826037537936,214.63743163408324,188.1315986310915,160.7878370781854,136.49843683685626,CAF
Central Asia,0.4483265075271633,0.5442351010720257,0.5795416548278105,0.6426965524917153,0.7445451027573637,0.9563630418448656,1.1362854398160918,1.2473904103642637,1.28994349342714,1.37757108268335,1.2698559231108468,1.2968627310730187,1.2510490261862142,1.2197254849027843,1.2648672324134498,1.3707960520891318,1.4067067497507053,1.4328598660324663,1.40754542888272,1.467661566466755,1.51093305188619,1.4778407744685615,1.484647819621985,1.3978375630629765,1.5220332583806555,1.4788184233007653,1.3855296317142218,1.3497924412547144,
Central Europe,0.4496089531726951,0.446138657218018,0.4840469943032144,0.6327905939519831,0.7571376290864765,0.8127962846818484,0.8896697238871257,1.0122273830207589,1.0038066644248147,0.8724892089281352,0.8380258399919813,0.8006692765980863,0.6914966848005709,0.5814706557051558,0.5461767805503098,0.5055141672995518,0.4745298507846021,0.448938643478474,0.4461798981314223,0.3942674834670017,0.4121273057980477,0.4497432074180626,0.4432452784129019,0.4049869932806429,0.4366731962490414,0.4270570688799259,0.4452704846149335,0.4084220412165155,
"Central Europe, Eastern Europe, and Central Asia",1.3083599395468528,1.3906984860871494,1.5255411507461016,1.8557513180191263,2.171641739323616,2.441875224625601,2.6976557534617145,2.815677321353752,2.6898285167661085,3.2577065539712144,3.4728695860992183,3.3696003988333443,3.4003794635390303,3.5467089360341424,3.716180396906276,4.478868723343616,4.541538250825718,4.844915685525638,5.147803607562397,5.162759554617895,5.288192566429146,5.642162666453153,5.622943617627678,5.227527888588183,5.771983452100282,6.034525836573844,6.651144797815994,5.820543268670634,
Central Latin America,2.7659446689583,3.1430776522013955,3.627056795590628,4.201066861536944,4.627964069689133,4.908969205593859,5.155640480747821,5.535282758370482,5.600717708666894,5.816935476929839,5.74195785943713,5.935210561839648,5.905968623677689,5.998706851986139,6.066796537255601,6.005966898197604,6.064742595335339,6.08371861740646,6.07190179402907,5.88829282175206,5.742847844804507,5.719720673010242,5.582678254982507,5.481769133559522,5.400740670661908,5.393841424906033,5.213108949318844,5.0612451859374525,
Central Sub-Saharan Africa,61.91368589939957,70.52054853090108,77.96979519394246,84.25973592481014,89.48354135055098,93.78892659358078,97.3737388486485,100.32422776448512,103.03701909917012,105.7065899339093,108.30543686165548,110.75315125679494,112.79289403608018,114.38209811584902,115.17332058162164,114.70052277550649,112.66599846394006,109.37529531843973,105.1264302239482,100.09741944392351,93.80108072402024,87.9426933657805,81.58522702917176,73.99325262276379,65.62029309529734,57.81169230101316,50.33584256010019,44.10378647258024,
Chad,25.40160114349266,35.67492803755603,47.73955207951448,61.09609030432024,75.00315796441411,88.70737705851921,101.33763079631206,112.2893534230167,121.46158336971018,128.5505147312295,133.8502617178903,137.30472040228528,139.16219479505992,140.29311929772064,139.4500962842871,137.22671530475768,131.8456712110821,124.26178788272684,111.99839675568194,97.02943335054664,82.64073393792842,74.54935981050733,69.57907544703971,64.40915943054983,56.010853258320346,45.39564347729308,42.121421099310886,43.02057621439086,TCD
Chile,0.7958227633024577,0.7590005894608798,1.0511887066538927,1.4174706275385685,1.938442971386699,2.174020467024945,2.552881794517849,2.933304991530241,2.821060441990385,3.342013903864229,3.2285300947530704,3.5580373425756058,2.870414173907862,2.700152959041859,2.50577527863916,2.4023381317351604,2.514322225007154,2.326761219883545,2.28217842171798,2.485261578510808,2.444562289413866,2.6683520163440373,2.50247101770748,2.7922603973240907,2.7126269722755936,2.7459322487206705,2.5501374208487757,2.468659540750867,CHL
China,0.2908199298893687,0.3663769196525269,0.4312362031361977,0.4978849723270264,0.544052667606337,0.6227635277550422,0.6534306670245237,0.6940209312944735,0.7557679892808531,0.8015249299404181,0.8474570520680763,0.9182066274496432,0.9860729582654876,1.0395125715048372,1.0792546238782197,1.183857594008534,1.2269893350151266,1.2257828062518037,1.280064966255302,1.3171655245715688,1.2783436318267236,1.245154798994102,1.1670180271576838,1.21636177440052,1.4381764779955242,1.6939615654098388,1.8782600652660224,1.95168920652202,CHN
Colombia,1.5298705616101984,1.7628754058126683,1.7950062145063723,2.171522290731964,2.85517735134704,3.0809006202786904,3.1489091360052086,5.0978178055849925,5.067587310651526,5.435501294566536,5.774523878401906,6.466479906852465,6.2416559541714784,6.418390304938609,6.555189916658587,6.398634563064148,6.27351303639914,6.379906718978701,6.219720124487062,5.97437437747978,6.08453935868787,5.814791706128327,5.505675881795455,5.612404288254118,5.486664481380786,5.331500383152542,5.181087335661764,5.047938427478963,COL
Comoros,0.0150637292590486,0.0213902962718518,0.028713442776875,0.035558178513796,0.0413258786282239,0.0462769223057205,0.0505082137175541,0.0546291835928703,0.0594712127296323,0.0660492640838715,0.0753077691380667,0.0881692700224504,0.1054122871263541,0.1274817907162292,0.1546471795121151,0.1795502535237215,0.1921973680651015,0.1982771748360283,0.2032571674950926,0.2171205230994631,0.2240071896282109,0.2202331908050096,0.2051538730621282,0.2033194035520003,0.2067940734117873,0.214109989270556,0.2299989583849346,0.2590444350247148,COM
Congo,161.57289370757863,193.11539152733008,219.0017832450687,239.21756184917612,252.7708192379768,260.34020801088866,263.46127201217803,261.73870820886043,257.2514690004789,250.5619616662139,243.3069964178848,236.4859159389457,228.82396234602,221.479451611406,214.0287647082684,205.4125645479687,195.71978747912385,187.210828677232,173.5408453292857,159.0872019517147,147.96660416414082,138.0680187242908,132.66428289364373,129.72386651720828,127.97819051663332,122.12493739254674,117.9159177601282,120.75760013464496,COG
Costa Rica,2.151026526117822,3.290691024856953,3.323791984453294,3.957197408074709,4.45316557103439,5.285310283962744,5.267512145014687,5.788245161082686,4.175814786755081,4.242159962700101,4.0441385357405055,4.408705085397151,3.824070044206468,4.182096637589155,3.671503995447242,3.6147480622006944,3.9980981833445526,3.151026979094814,3.4369969424788,3.058826946611348,3.482458476788564,3.319143049274101,3.893349162481649,3.611022609788591,3.8988882815233614,3.3103567319819835,3.156073052835023,3.038065736677062,CRI
Cote d'Ivoire,152.42962658897758,189.1387399412109,225.22962972582653,258.0911331583001,285.563971486099,306.239268535855,319.40953844623385,325.2666859348664,324.7010613470981,319.36452408082806,310.94791560266066,300.8696342087824,289.9390497513676,280.2153692141913,271.1769644761158,258.66221733173603,242.4607679641116,225.96439890514787,205.2784412176465,189.70642206178172,185.92672363406845,171.87922611284577,153.34865671321174,139.4267339316512,127.21392507257512,114.06827257954156,101.3971128380542,88.80896893513746,CIV
Croatia,0.1400631066609594,0.2269372529794513,0.1962794089484802,0.1741396854748355,0.3255121467430399,0.3096980933774661,0.3322138626345016,0.3656603967791164,0.2570278589141179,0.1631596096946239,0.2879417437604918,0.1676433383118702,0.2175725475194395,0.1812204069587574,0.1402361343585159,0.1010064512233371,0.2111621392670324,0.0906399210356569,0.1540328590920287,0.3264982179119135,0.2503313685422733,0.1955707199809034,0.2653375144122338,0.1772644384824211,0.1829782483346873,0.2494397546565187,0.1857976110235043,0.1775926605459102,HRV
Cuba,0.5902581385999861,0.590031305055756,0.7034290604799496,1.0399977423841666,0.998749173416808,1.079924922313942,1.0555779979530278,0.8593697468872042,0.8105600506814856,0.998674512411516,1.0240299678178555,0.9884683677627012,0.75941906355158,0.668587333437291,0.9221964524569024,1.0146268672852314,0.9867958072237616,1.2784107245731058,1.3960611211360328,1.5092253524332808,1.711565838886583,1.9612701861926327,2.432226821106416,2.8081630280101275,2.9950192429609266,3.492181117380495,2.906221852150279,2.770347780708267,CUB
Cyprus,0.0811907647871434,0.0959784967010682,0.1124256082289265,0.1298788699186762,0.1487544065674876,0.1699524677515107,0.179838432483233,0.1760842607256936,0.1832572889613415,0.186203925118274,0.1848226550484429,0.1929005427472363,0.1857705313835123,0.1773470826902878,0.1677474186580334,0.1663310741837966,0.1698062645024057,0.1715550640922434,0.1728910170551207,0.1787666697298296,0.1786138254092488,0.1830781465323717,0.1874525164276584,0.1878992224937823,0.1836622623119475,0.1765978973623554,0.144207889418228,0.1188730013202273,CYP
Czechia,0.0556511052402762,0.0426296821342669,0.0760613372014029,0.0674501840273849,0.1242262992878673,0.0723257339256416,0.0699749646979668,0.0679075208398855,0.0701924750797664,0.1044428404757071,0.0382319627373804,0.0905418132711715,0.0466099197899218,0.0429604754610689,0.0567301568830784,0.098372892791154,0.0762262623140793,0.1075670849414893,0.110803086547023,0.1890854545866558,0.1512829696731519,0.1711902305890567,0.1705033537597197,0.1650240709046894,0.238409822114408,0.1635470271429423,0.2134329285988536,0.1841332704418904,CZE
Democratic Republic of Congo,66.65825848874111,73.9609426381996,79.90970268862974,84.58117728481108,88.20630361168996,90.8943658023272,92.86420086688328,94.23560970710386,95.37597026681158,96.53446119707094,97.714651437169,98.8685195732818,99.82344906252942,100.54656776393968,100.57284126332294,99.53476117336947,97.29343745312444,93.913456297097,90.24716466658224,85.503918729691,78.70248335785772,71.95573626092424,64.19381574176792,55.42951549588314,46.57750704908398,38.42107495261946,30.213793016991907,23.20382671172474,COD
Denmark,1.4426956403245494,1.6404231678245935,1.8990987621980957,2.280328719490968,4.0746975923479125,4.367238818782974,2.8673469446083417,1.1765528237869984,0.7564265479588745,0.8008341892621278,0.549651776989694,0.6275885895017246,0.6674587045214391,0.7672666323372006,0.7313894021145627,0.5958961322748199,0.4742664411757357,0.5330490124602456,0.4315406961378815,0.5708565092114049,0.6069168703087167,0.4322797385924528,0.4767221545836036,0.4935167137570315,0.3273619403371006,0.4191060618275964,0.3875379235833266,0.3781032480426168,DNK
Djibouti,0.0720414587478215,0.4290402692118941,1.0380878895253285,2.027882150146011,3.8297384725962726,6.961708723744313,11.77641541874995,18.46568600195329,28.204526073329923,40.56168710343417,55.34902917098964,71.46732144307117,87.75498365170843,103.13653122331738,115.39327746042284,124.1856757610876,128.1445442129977,128.00780574305497,125.0501261607754,121.18312523823676,116.16144711630298,110.86065259641938,103.462627816004,96.29908017356443,89.7179189357562,81.37262418293146,73.91240033691176,67.00916980996872,DJI
Dominica,9.69531224011923,6.975855551075395,8.666418607757299,10.573651606105445,11.364667980007054,11.266043621834193,12.167444835863911,9.475168409293332,8.93232013230487,10.458163508816266,13.512230900385424,12.42283331937332,11.309153771301125,11.081454738586602,10.55315857505614,8.464639880604498,8.347856038440447,7.627117188196087,7.145661552090759,6.942075322243658,7.281074105268224,6.968639229813729,6.964288889475872,6.665815584973295,8.429576790229524,8.823335314350398,7.21375657177219,6.89002112359918,DMA
Dominican Republic,1.1569889659796253,2.416722183017016,4.31153652456856,7.0687364832783794,10.698236275977017,15.055151766226617,19.86095814079399,24.779194465865316,29.53205593851793,33.92632892305182,37.78555179562692,40.99272834681189,43.63085103044741,45.97035968570861,47.55928174313696,48.04950821857605,47.30748394572305,45.09258045237512,42.23190049225231,39.71491150676379,36.85263042593866,33.873565626070686,31.78508824766741,30.13410906235393,28.445395371542617,26.52101433018619,25.3487221338302,24.35169627394292,DOM
East Asia,0.2859779377608184,0.3598015977424064,0.4250612253760262,0.491252395704747,0.5382245728969549,0.6172804376737471,0.6500605740003198,0.6897218739970349,0.7521217796195225,0.7958319474555874,0.8422714767268706,0.9129234239355826,0.9818174241596002,1.0353545746630537,1.0761091677205976,1.1821440542726758,1.223906097800951,1.222762491415564,1.2796009043091443,1.3172791291553552,1.2778787714873587,1.2492511295697093,1.1710888782662618,1.2192528974628971,1.4391097049470023,1.6925668590022214,1.878097837827452,1.9506161083882527,
Eastern Europe,2.036589884917936,2.164780684861604,2.383049423622249,2.896550191394124,3.3855595192231744,3.793416244676573,4.182473594833171,4.317459990582199,4.079717496657154,5.1817704104564895,5.648960690975172,5.479471413740327,5.614826057536325,5.964031466482897,6.29674047884668,7.766134403729359,7.934535287850621,8.54795779817379,9.148072765548232,9.180457916659876,9.400834489884264,10.08824304129688,10.075624153053688,9.35338091055761,10.33494509754162,10.881598860012414,12.119015210629817,10.577983062786291,
Eastern Sub-Saharan Africa,118.41835379301118,145.11875783613007,173.08799861038344,202.4677127765642,230.79842744292964,256.32491053992004,280.0695450700021,300.37716473575017,317.50353345686216,330.74358397721323,340.0960755660999,345.196975705042,345.83320628625745,343.2047180489936,336.2411928513057,323.7634010222941,306.30975951370976,282.1691008227139,253.9848297162418,229.58631695483544,202.8728879838113,178.04491761424717,153.73922067095637,130.19326596216484,107.436110272665,91.79854534536672,79.87103024107387,70.59161277943144,
Ecuador,0.8427242213335059,1.1506909882083582,1.2220825976681178,1.5063514050257487,1.76385736651392,1.1685788568763475,1.3413799608862704,2.300611428838806,2.3708955655563577,2.8181151807489155,2.9283645680365757,3.83792888893852,4.261297379956506,4.633507781940806,5.203802757604297,6.040847301220169,6.788892681588128,6.337032147436886,6.487788692275275,6.638018788738916,6.642656218626782,6.043517391803902,6.290709030856958,6.672698095387861,7.032051278205644,6.593285661675811,6.743043890738599,6.612100216121378,ECU
Egypt,0.1124589116995605,0.1291486985225381,0.1440272116325424,0.1567737262324687,0.1671110073117134,0.1751407790537185,0.1809140817187181,0.1848086584125046,0.186900771407771,0.187466741603849,0.1869648012043104,0.1855341060810719,0.1835814411557087,0.1819801153020137,0.180799486236876,0.1803194959234571,0.1629363685702814,0.1401308820649023,0.1335973113462444,0.1314398482142646,0.1309977386479529,0.1380125679259288,0.1368752995745391,0.131585869224234,0.1150919419091014,0.0971955288225747,0.0830166146081655,0.0682719564266353,EGY
El Salvador,1.953957647933091,2.305023158533968,2.7228718413534665,3.2187544346962995,3.812953557446434,4.537114821543511,5.425013377165422,6.4881095175458325,7.689460568893675,9.004785511107608,10.416319178536018,11.854775352800123,12.96716203766565,13.782126758642065,13.629977771179153,12.420477202604124,12.469851891308704,13.86296949796738,14.282892416532276,13.80964221222974,12.317201598169882,11.647628371062398,11.887775056570634,12.249374477131392,12.803059121712948,13.400037663721596,13.348728471893615,12.604846402797984,SLV
England,0.7868241687993207,0.9557885173809564,1.0411377734280636,1.1926438822745626,1.3608204175780234,1.3454878025134855,0.91401650124878,0.6590241006799632,0.4008491286776913,0.4150558036567901,0.4148448341038831,0.4437984965667367,0.4471993594060275,0.5178540511575985,0.4479564594078671,0.4726195298014557,0.4954655963875812,0.5003262111046078,0.5015052273091923,0.4755236540799766,0.4604215188038961,0.3765991647327933,0.3603855560659187,0.3700960563911873,0.2881893596387963,0.3688863222331566,0.3564535190662273,0.3374561246268576,
Equatorial Guinea,9.480500714879328,13.6566766665764,18.843745601461,24.39103598832615,31.754500064894813,40.26409435554837,49.716900075830814,60.09811324954196,71.33043550212909,83.38935425468769,96.22791352154098,109.52044479790167,123.30465773141306,137.41697956562373,151.5926983225119,164.62086884524797,176.30199853867995,186.55943426008525,195.12275370266596,203.93292188018472,210.80097723480787,219.5502329216412,222.7502871113267,208.90780480478384,195.4084076936003,193.47106100769804,187.9761198843108,172.68005896408567,GNQ
Eritrea,7.402809684537564,10.056296499927438,14.91481405171965,21.765379104236576,29.99505585300119,40.69423134504938,52.07544329218927,64.81693725783026,77.14370236880039,89.38762648473859,98.17652562288131,106.67217559416277,111.39956429498442,116.44123658901243,115.91163821121008,112.29308065211865,106.10107961438432,97.58457459756409,88.16776397745441,78.89709966160557,69.33845839135112,60.35670930095365,52.55468621075797,46.09284446707485,40.0751910350822,35.73603051715968,32.93255617080555,30.26284321547957,ERI
Estonia,0.0355234864638633,0.0353593007743578,0.03534570365158,0.0355414313792012,0.0799539990399665,0.0873061571226915,0.256324527418342,0.2253260648214813,0.2400340188268512,0.1152470172091072,0.2958688337252083,0.3132289108725828,0.2646348849893943,0.5465737059413329,1.3931350941072862,2.315590016223594,3.284313459974651,2.706058533015659,2.9838322154474675,3.611831274203116,3.1335038846906613,4.054230864588902,3.481589356239511,3.663886823257951,3.378979553678569,3.166402708387765,2.9167766970419127,2.7731657918416923,EST
Eswatini,2.724598663868113,7.462894331323834,19.399325756048647,45.39458901553508,92.87721209650952,166.0631940216638,264.1981971987395,381.9449911444953,512.2551292964838,646.7664882045428,778.3615596381785,897.7236996249906,996.662399276277,1077.214486275131,1137.4599027814322,1172.3827998474476,1169.319345947119,1147.5064157468914,1121.2362907827794,1096.7634728459363,1016.8188221062744,898.7489044690345,813.9234204687104,718.5554859028239,566.9125232999091,413.4951974383985,315.3898343107734,245.92446753466277,SWZ
Ethiopia,39.190021432421766,55.88558282738891,75.4710645148468,97.69450028686714,121.3551793429656,145.17825531257586,167.22257372907575,185.95558259530807,200.6055225064208,210.44139708367183,215.24001840693288,215.31469697805096,210.78409351351635,202.6796135852122,191.2925304374203,176.77855398639846,158.81664203172713,136.84670279676547,113.71852817563432,93.49543990838464,73.97131086706031,58.235285777104565,47.33938001186603,39.55329722154796,32.16272602992362,27.05773828492245,22.78095619786363,19.00999300418714,ETH
Fiji,0.3389461264922143,0.4559722587406693,0.5783114061982042,0.6996384500093115,0.8194871166960086,0.9362857927362472,1.0504154053649122,1.1629263001138983,1.273396414743256,1.3794004256783603,1.4520994707975838,1.575974907715064,1.6172371048318193,1.7301748377381474,1.7732130159994408,1.6925713134907214,1.598662456628298,1.5324695770375103,1.4849781722718798,1.429563414879271,1.3553464578616243,1.439449879717285,1.3132186688913037,1.1221223720001434,1.0520042491732258,1.0895064291057364,1.210203941196548,1.114639640593695,FJI
Finland,0.2845487789483235,0.3573041788124285,0.4187971158588635,0.3859282855754056,0.3568200548518244,0.4052986686956312,0.542801905433163,0.2052299499855992,0.1986736644702658,0.2362998695011278,0.2050215683627461,0.0951333864833278,0.1666727380678757,0.2374826032760232,0.1937002659621387,0.1664696227758509,0.2331707545604844,0.2745259841307069,0.1490214764772801,0.0977867229963364,0.1886838657214133,0.1467800328230934,0.1556640610193405,0.095817200895502,0.095267326655333,0.0925700766275313,0.0995134926765876,0.0989240009492739,FIN
France,4.947725467087103,6.399163916266148,7.361671104126799,7.9825711147916,8.592648165168702,8.156368331190635,6.069377741291004,2.5471900362566995,2.0132303318341536,1.9121541596962297,1.8842509450235911,1.781732320027987,1.756068699902024,1.6391554274152187,1.5830038026554791,1.3609138122612434,1.3199494793643227,1.1321049450275564,1.0192643673087596,0.8527389959477768,0.7629026274434288,0.6363485405596067,0.6450813395507913,0.6630354655460803,0.5379541887568473,0.6230317646843361,0.622670069362943,0.61346637742491,FRA
Gabon,33.189382155539334,40.410007139061605,48.41688125229659,57.76292079742075,69.01605747156871,82.83213049651614,99.22161243070757,118.34652110334976,140.34680380895958,164.63769121846957,189.9990302512537,214.03540371506452,234.468516108599,250.0886395827383,258.4546756172744,255.36039493221716,244.46651282451975,231.2848967575725,215.6453048875546,198.78480057753424,178.62119440158727,160.6197138327395,141.58513439875225,116.75926377840663,95.75556968120162,77.54177642786699,57.47016574619624,41.52747650287053,GAB
Gambia,2.288285519621846,3.383667709502122,4.870606849998264,6.846599364878724,9.29899576789049,11.861578708905448,15.589435562989308,19.995529120116203,25.121265855043657,30.96777512444416,37.50631941098981,44.57094662631123,51.87493792848136,59.21635983697955,66.38040212021231,72.430907962892,77.31247029543403,81.57275650546411,84.18041859707904,85.49425574945816,81.940688905371,76.1250929803811,69.87435682630007,68.02511189621963,66.52619163591547,63.89359208260439,59.416193729072525,52.87198800264293,GMB
